#Customer_id, First_name,Last_name,Relationship_no.,Card_type,Max_credit_limit,Total_Spent,Cash_withdrawn,Cleared_amount,Last_date
CT84042,Karen,Bradley,R_2585,MasterCard,1000,315,32,86,31-05-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,367,84,367,30-06-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,33,24,33,31-07-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,278,58,278,31-08-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,444,99,323,30-09-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,234,65,234,31-10-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,402,74,402,30-11-2019
CT84042,Karen,Bradley,R_2585,MasterCard,1000,419,93,399,31-12-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,267,75,267,31-01-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,49,23,49,28-02-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,496,26,496,31-03-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,115,79,49,30-04-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,39,33,17,31-05-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,381,70,381,30-06-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,407,48,363,31-07-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,161,58,107,31-08-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,220,51,117,30-09-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,33,49,4,31-10-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,288,34,288,30-11-2019
CT91859,Rene,Cash,R_4201,AccountNow Prepaid Cards,1000,314,8,314,31-12-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,319,35,319,31-01-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,248,81,248,28-02-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,173,93,125,31-03-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,2,58,2,30-04-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,199,64,199,31-05-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,151,85,151,30-06-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,139,0,139,31-07-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,372,55,318,31-08-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,22,59,22,30-09-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,99,60,64,31-10-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,478,34,478,30-11-2019
CT93695,Shary,Benjamin,R_8028,Capital One,500,44,13,29,31-12-2019
CT46763,Tony,Benson,R_2660,American Express,600,319,81,17,31-01-2019
CT46763,Tony,Benson,R_2660,American Express,600,117,24,23,28-02-2019
CT46763,Tony,Benson,R_2660,American Express,600,433,60,433,31-03-2019
CT46763,Tony,Benson,R_2660,American Express,600,436,68,143,30-04-2019
CT46763,Tony,Benson,R_2660,American Express,600,233,82,233,31-05-2019
CT46763,Tony,Benson,R_2660,American Express,600,165,45,165,30-06-2019
CT46763,Tony,Benson,R_2660,American Express,600,117,26,77,31-07-2019
CT46763,Tony,Benson,R_2660,American Express,600,185,57,185,31-08-2019
CT46763,Tony,Benson,R_2660,American Express,600,288,83,288,30-09-2019
CT46763,Tony,Benson,R_2660,American Express,600,79,46,54,31-10-2019
CT46763,Tony,Benson,R_2660,American Express,600,252,75,252,30-11-2019
CT46763,Tony,Benson,R_2660,American Express,600,484,98,484,31-12-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,153,30,116,31-01-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,170,76,91,28-02-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,19,69,7,31-03-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,16,44,16,30-04-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,279,13,98,31-05-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,250,100,214,30-06-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,399,30,399,31-07-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,67,87,67,31-08-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,221,92,58,30-09-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,2,4,1,31-10-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,468,23,364,30-11-2019
CT39515,Hanna,Ayers,R_5981,Visa,900,136,35,136,31-12-2019
CT62963,Jose,Austin,R_3705,Visa,700,433,88,433,31-01-2019
CT62963,Jose,Austin,R_3705,Visa,700,72,7,72,28-02-2019
CT62963,Jose,Austin,R_3705,Visa,700,239,61,239,31-03-2019
CT62963,Jose,Austin,R_3705,Visa,700,10,15,10,30-04-2019
CT62963,Jose,Austin,R_3705,Visa,700,131,7,55,31-05-2019
CT62963,Jose,Austin,R_3705,Visa,700,415,83,415,30-06-2019
CT62963,Jose,Austin,R_3705,Visa,700,184,17,94,31-07-2019
CT62963,Jose,Austin,R_3705,Visa,700,487,22,487,31-08-2019
CT62963,Jose,Austin,R_3705,Visa,700,241,58,66,30-09-2019
CT62963,Jose,Austin,R_3705,Visa,700,29,4,29,31-10-2019
CT62963,Jose,Austin,R_3705,Visa,700,144,30,144,30-11-2019
CT62963,Jose,Austin,R_3705,Visa,700,248,74,248,31-12-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,0,85,1,31-01-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,199,1,103,28-02-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,197,69,197,31-03-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,445,2,98,30-04-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,453,83,51,31-05-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,340,75,340,30-06-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,388,87,388,31-07-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,143,67,143,31-08-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,295,24,295,30-09-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,234,55,190,31-10-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,217,97,75,30-11-2019
CT94333,Teddy,Bryan,R_9819,AccountNow Prepaid Cards,700,222,43,122,31-12-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,7,63,7,31-01-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,454,30,447,28-02-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,101,49,101,31-03-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,166,6,166,30-04-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,170,96,61,31-05-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,47,24,15,30-06-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,307,7,306,31-07-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,166,3,166,31-08-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,408,57,408,30-09-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,393,52,282,31-10-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,88,9,6,30-11-2019
CT40462,Marco,Blackwell,R_2661,Discover,700,126,58,126,31-12-2019
CT61595,Alex,Byrd,R_9750,American Express,600,319,67,181,31-01-2019
CT61595,Alex,Byrd,R_9750,American Express,600,280,52,119,28-02-2019
CT61595,Alex,Byrd,R_9750,American Express,600,77,31,77,31-03-2019
CT61595,Alex,Byrd,R_9750,American Express,600,334,86,112,30-04-2019
CT61595,Alex,Byrd,R_9750,American Express,600,281,0,281,31-05-2019
CT61595,Alex,Byrd,R_9750,American Express,600,136,64,136,30-06-2019
CT61595,Alex,Byrd,R_9750,American Express,600,311,74,163,31-07-2019
CT61595,Alex,Byrd,R_9750,American Express,600,452,28,189,31-08-2019
CT61595,Alex,Byrd,R_9750,American Express,600,497,78,497,30-09-2019
CT61595,Alex,Byrd,R_9750,American Express,600,117,46,117,31-10-2019
CT61595,Alex,Byrd,R_9750,American Express,600,77,70,77,30-11-2019
CT61595,Alex,Byrd,R_9750,American Express,600,77,17,77,31-12-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,197,52,197,31-01-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,391,2,107,28-02-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,425,41,425,31-03-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,359,31,165,30-04-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,34,29,34,31-05-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,173,21,52,30-06-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,196,63,196,31-07-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,449,74,449,31-08-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,304,44,43,30-09-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,327,74,30,31-10-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,320,3,98,30-11-2019
CT54568,Dennis,Browning,R_3747,MasterCard,700,206,61,183,31-12-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,240,96,240,31-01-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,76,98,76,28-02-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,372,51,372,31-03-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,203,39,203,30-04-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,166,58,166,31-05-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,57,11,57,30-06-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,189,19,189,31-07-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,308,24,308,31-08-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,339,97,339,30-09-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,52,60,52,31-10-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,45,92,14,30-11-2019
CT99434,Wilma,Cabrera,R_1878,Capital One,900,71,79,71,31-12-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,196,37,168,31-01-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,176,56,100,28-02-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,31,89,9,31-03-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,51,11,17,30-04-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,493,65,118,31-05-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,495,90,495,30-06-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,486,79,191,31-07-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,50,82,50,31-08-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,259,91,54,30-09-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,210,69,126,31-10-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,274,80,182,30-11-2019
CT24995,Hitomi,Ballard,R_7381,Capital One,500,442,51,409,31-12-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,33,42,15,31-01-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,325,69,325,28-02-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,276,1,101,31-03-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,233,14,211,30-04-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,190,75,190,31-05-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,53,56,40,30-06-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,172,95,79,31-07-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,233,13,233,31-08-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,52,21,52,30-09-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,432,50,432,31-10-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,490,3,164,30-11-2019
CT86816,Miyuki,Bowman,R_4514,American Express,900,113,18,105,31-12-2019
CT44150,Claudette,Bates,R_9224,Discover,900,290,6,290,31-01-2019
CT44150,Claudette,Bates,R_9224,Discover,900,337,81,60,28-02-2019
CT44150,Claudette,Bates,R_9224,Discover,900,232,80,232,31-03-2019
CT44150,Claudette,Bates,R_9224,Discover,900,328,2,328,30-04-2019
CT44150,Claudette,Bates,R_9224,Discover,900,428,96,428,31-05-2019
CT44150,Claudette,Bates,R_9224,Discover,900,407,82,261,30-06-2019
CT44150,Claudette,Bates,R_9224,Discover,900,392,22,392,31-07-2019
CT44150,Claudette,Bates,R_9224,Discover,900,414,3,414,31-08-2019
CT44150,Claudette,Bates,R_9224,Discover,900,429,93,429,30-09-2019
CT44150,Claudette,Bates,R_9224,Discover,900,223,85,223,31-10-2019
CT44150,Claudette,Bates,R_9224,Discover,900,101,74,55,30-11-2019
CT44150,Claudette,Bates,R_9224,Discover,900,180,38,180,31-12-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,205,29,21,31-01-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,412,40,412,28-02-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,399,13,399,31-03-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,250,69,250,30-04-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,220,57,136,31-05-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,257,48,257,30-06-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,252,34,252,31-07-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,69,12,23,31-08-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,127,97,127,30-09-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,493,54,493,31-10-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,498,83,498,30-11-2019
CT43467,Miyuki,Burt,R_8781,Discover,1000,0,32,0,31-12-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,499,36,276,31-01-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,85,99,85,28-02-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,204,17,36,31-03-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,438,90,438,30-04-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,134,92,32,31-05-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,53,93,38,30-06-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,396,55,223,31-07-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,466,73,466,31-08-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,233,11,146,30-09-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,363,75,239,31-10-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,1,25,1,30-11-2019
CT94157,Tanya,Browning,R_9063,AccountNow Prepaid Cards,900,309,1,152,31-12-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,263,100,66,31-01-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,55,40,55,28-02-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,47,88,47,31-03-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,110,21,110,30-04-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,409,85,409,31-05-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,217,48,217,30-06-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,235,0,84,31-07-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,99,12,99,31-08-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,378,37,378,30-09-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,167,98,167,31-10-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,164,38,164,30-11-2019
CT61168,Lisa,Barrera,R_1519,AccountNow Prepaid Cards,600,370,48,370,31-12-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,286,63,182,31-01-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,78,35,78,28-02-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,470,55,41,31-03-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,48,76,48,30-04-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,328,57,11,31-05-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,59,67,59,30-06-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,304,75,211,31-07-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,73,88,73,31-08-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,290,33,290,30-09-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,78,40,16,31-10-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,386,98,386,30-11-2019
CT80175,Wilfred,Bryant,R_5098,Visa,700,419,39,419,31-12-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,123,36,123,31-01-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,212,27,212,28-02-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,297,57,297,31-03-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,202,98,111,30-04-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,363,98,363,31-05-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,466,71,466,30-06-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,435,63,435,31-07-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,41,74,18,31-08-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,25,63,25,30-09-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,392,81,282,31-10-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,388,95,388,30-11-2019
CT23359,Olga,Anderson,R_8468,Visa,1000,98,3,98,31-12-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,183,94,53,31-01-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,120,15,120,28-02-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,42,97,2,31-03-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,341,27,263,30-04-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,312,94,50,31-05-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,218,18,10,30-06-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,493,42,493,31-07-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,89,32,73,31-08-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,253,74,253,30-09-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,203,7,120,31-10-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,338,15,338,30-11-2019
CT23920,Gordon,Bun,R_1987,Issuers,700,261,5,261,31-12-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,470,1,470,31-01-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,143,71,25,28-02-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,400,77,281,31-03-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,349,86,349,30-04-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,216,91,90,31-05-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,105,73,105,30-06-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,496,17,496,31-07-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,204,98,204,31-08-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,390,89,390,30-09-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,266,91,242,31-10-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,475,76,475,30-11-2019
CT32066,Naoko,Buckley,R_6664,AccountNow Prepaid Cards,800,494,90,131,31-12-2019
CT49686,Shary,Beard,R_7318,Discover,500,196,73,196,31-01-2019
CT49686,Shary,Beard,R_7318,Discover,500,357,37,95,28-02-2019
CT49686,Shary,Beard,R_7318,Discover,500,205,37,205,31-03-2019
CT49686,Shary,Beard,R_7318,Discover,500,340,14,150,30-04-2019
CT49686,Shary,Beard,R_7318,Discover,500,250,11,250,31-05-2019
CT49686,Shary,Beard,R_7318,Discover,500,493,28,493,30-06-2019
CT49686,Shary,Beard,R_7318,Discover,500,440,43,141,31-07-2019
CT49686,Shary,Beard,R_7318,Discover,500,63,66,63,31-08-2019
CT49686,Shary,Beard,R_7318,Discover,500,132,91,132,30-09-2019
CT49686,Shary,Beard,R_7318,Discover,500,321,70,321,31-10-2019
CT49686,Shary,Beard,R_7318,Discover,500,12,98,12,30-11-2019
CT49686,Shary,Beard,R_7318,Discover,500,118,35,118,31-12-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,368,11,260,31-01-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,113,95,113,28-02-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,34,71,27,31-03-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,299,52,299,30-04-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,443,91,275,31-05-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,488,92,262,30-06-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,68,2,6,31-07-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,106,41,106,31-08-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,390,20,390,30-09-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,143,9,68,31-10-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,210,39,210,30-11-2019
CT81674,Nanaho,Beach,R_6484,Capital One,500,329,70,16,31-12-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,459,30,459,31-01-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,127,66,127,28-02-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,498,69,498,31-03-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,400,7,400,30-04-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,486,13,179,31-05-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,451,72,193,30-06-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,57,88,3,31-07-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,336,43,309,31-08-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,308,51,308,30-09-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,202,45,137,31-10-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,414,16,126,30-11-2019
CT63377,Rie,Brooks,R_4639,Capital One,900,338,36,338,31-12-2019
CT80024,Yumi,Berger,R_7595,Discover,800,181,46,170,31-01-2019
CT80024,Yumi,Berger,R_7595,Discover,800,73,37,73,28-02-2019
CT80024,Yumi,Berger,R_7595,Discover,800,94,54,94,31-03-2019
CT80024,Yumi,Berger,R_7595,Discover,800,246,55,246,30-04-2019
CT80024,Yumi,Berger,R_7595,Discover,800,189,67,189,31-05-2019
CT80024,Yumi,Berger,R_7595,Discover,800,92,44,5,30-06-2019
CT80024,Yumi,Berger,R_7595,Discover,800,372,25,251,31-07-2019
CT80024,Yumi,Berger,R_7595,Discover,800,88,71,16,31-08-2019
CT80024,Yumi,Berger,R_7595,Discover,800,217,28,217,30-09-2019
CT80024,Yumi,Berger,R_7595,Discover,800,392,62,39,31-10-2019
CT80024,Yumi,Berger,R_7595,Discover,800,297,41,297,30-11-2019
CT80024,Yumi,Berger,R_7595,Discover,800,472,43,178,31-12-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,291,96,104,31-01-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,69,5,69,28-02-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,98,33,91,31-03-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,335,79,286,30-04-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,160,2,160,31-05-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,56,88,40,30-06-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,214,65,206,31-07-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,49,90,14,31-08-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,182,28,182,30-09-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,476,65,472,31-10-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,116,43,116,30-11-2019
CT72698,Miwa,Bolton,R_5186,Discover,600,439,45,439,31-12-2019
CT60461,Philippe,Baxter,R_4280,Network,500,116,72,116,31-01-2019
CT60461,Philippe,Baxter,R_4280,Network,500,121,9,121,28-02-2019
CT60461,Philippe,Baxter,R_4280,Network,500,423,12,423,31-03-2019
CT60461,Philippe,Baxter,R_4280,Network,500,85,85,81,30-04-2019
CT60461,Philippe,Baxter,R_4280,Network,500,89,12,89,31-05-2019
CT60461,Philippe,Baxter,R_4280,Network,500,317,0,81,30-06-2019
CT60461,Philippe,Baxter,R_4280,Network,500,227,78,154,31-07-2019
CT60461,Philippe,Baxter,R_4280,Network,500,58,56,13,31-08-2019
CT60461,Philippe,Baxter,R_4280,Network,500,24,13,4,30-09-2019
CT60461,Philippe,Baxter,R_4280,Network,500,279,29,159,31-10-2019
CT60461,Philippe,Baxter,R_4280,Network,500,276,26,276,30-11-2019
CT60461,Philippe,Baxter,R_4280,Network,500,465,90,265,31-12-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,55,74,55,31-01-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,251,79,251,28-02-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,146,78,146,31-03-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,185,58,185,30-04-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,415,20,19,31-05-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,446,99,20,30-06-2019
CT88926,Wanda,Blackburn,R_3397,Visa,500,490,55,310,31-07-2019
